bclass,bcat_map,constrp_map
6.540000000000000000e+02,1.000000000000000000e+00,1.000000000000000000e+00
6.550000000000000000e+02,1.000000000000000000e+00,1.000000000000000000e+00
6.560000000000000000e+02,1.000000000000000000e+00,1.000000000000000000e+00
6.570000000000000000e+02,1.000000000000000000e+00,1.000000000000000000e+00
6.580000000000000000e+02,1.000000000000000000e+00,1.000000000000000000e+00
6.590000000000000000e+02,1.000000000000000000e+00,2.000000000000000000e+00
6.600000000000000000e+02,1.000000000000000000e+00,2.000000000000000000e+00
6.610000000000000000e+02,1.000000000000000000e+00,2.000000000000000000e+00
6.620000000000000000e+02,1.000000000000000000e+00,2.000000000000000000e+00
6.630000000000000000e+02,1.000000000000000000e+00,2.000000000000000000e+00
6.640000000000000000e+02,1.000000000000000000e+00,2.000000000000000000e+00
6.650000000000000000e+02,1.000000000000000000e+00,2.000000000000000000e+00
6.660000000000000000e+02,1.000000000000000000e+00,2.000000000000000000e+00
6.670000000000000000e+02,1.000000000000000000e+00,3.000000000000000000e+00
6.680000000000000000e+02,1.000000000000000000e+00,3.000000000000000000e+00
6.690000000000000000e+02,1.000000000000000000e+00,3.000000000000000000e+00
6.700000000000000000e+02,1.000000000000000000e+00,4.000000000000000000e+00
6.710000000000000000e+02,1.000000000000000000e+00,1.000000000000000000e+00
6.720000000000000000e+02,1.000000000000000000e+00,1.000000000000000000e+00
6.730000000000000000e+02,1.000000000000000000e+00,1.000000000000000000e+00
6.740000000000000000e+02,1.000000000000000000e+00,1.000000000000000000e+00
6.750000000000000000e+02,1.000000000000000000e+00,1.000000000000000000e+00
6.760000000000000000e+02,1.000000000000000000e+00,1.000000000000000000e+00
6.770000000000000000e+02,1.000000000000000000e+00,1.000000000000000000e+00
6.780000000000000000e+02,1.000000000000000000e+00,1.000000000000000000e+00
6.790000000000000000e+02,1.000000000000000000e+00,1.000000000000000000e+00
6.800000000000000000e+02,1.000000000000000000e+00,1.000000000000000000e+00
6.810000000000000000e+02,1.000000000000000000e+00,2.000000000000000000e+00
6.820000000000000000e+02,1.000000000000000000e+00,2.000000000000000000e+00
6.830000000000000000e+02,1.000000000000000000e+00,2.000000000000000000e+00
6.840000000000000000e+02,1.000000000000000000e+00,2.000000000000000000e+00
6.850000000000000000e+02,1.000000000000000000e+00,2.000000000000000000e+00
6.860000000000000000e+02,1.000000000000000000e+00,2.000000000000000000e+00
6.870000000000000000e+02,1.000000000000000000e+00,2.000000000000000000e+00
6.880000000000000000e+02,1.000000000000000000e+00,2.000000000000000000e+00
6.890000000000000000e+02,1.000000000000000000e+00,3.000000000000000000e+00
6.900000000000000000e+02,1.000000000000000000e+00,3.000000000000000000e+00
6.910000000000000000e+02,1.000000000000000000e+00,3.000000000000000000e+00
6.920000000000000000e+02,1.000000000000000000e+00,4.000000000000000000e+00
6.930000000000000000e+02,2.000000000000000000e+00,1.000000000000000000e+00
6.940000000000000000e+02,2.000000000000000000e+00,1.000000000000000000e+00
6.950000000000000000e+02,2.000000000000000000e+00,1.000000000000000000e+00
6.960000000000000000e+02,2.000000000000000000e+00,1.000000000000000000e+00
6.970000000000000000e+02,2.000000000000000000e+00,1.000000000000000000e+00
6.980000000000000000e+02,2.000000000000000000e+00,1.000000000000000000e+00
6.990000000000000000e+02,2.000000000000000000e+00,1.000000000000000000e+00
7.000000000000000000e+02,2.000000000000000000e+00,1.000000000000000000e+00
7.010000000000000000e+02,2.000000000000000000e+00,1.000000000000000000e+00
7.020000000000000000e+02,2.000000000000000000e+00,1.000000000000000000e+00
7.030000000000000000e+02,2.000000000000000000e+00,2.000000000000000000e+00
7.040000000000000000e+02,2.000000000000000000e+00,2.000000000000000000e+00
7.050000000000000000e+02,2.000000000000000000e+00,2.000000000000000000e+00
7.060000000000000000e+02,2.000000000000000000e+00,2.000000000000000000e+00
7.070000000000000000e+02,2.000000000000000000e+00,2.000000000000000000e+00
7.080000000000000000e+02,2.000000000000000000e+00,2.000000000000000000e+00
7.090000000000000000e+02,2.000000000000000000e+00,2.000000000000000000e+00
7.100000000000000000e+02,2.000000000000000000e+00,2.000000000000000000e+00
7.110000000000000000e+02,2.000000000000000000e+00,3.000000000000000000e+00
7.120000000000000000e+02,2.000000000000000000e+00,3.000000000000000000e+00
7.130000000000000000e+02,2.000000000000000000e+00,3.000000000000000000e+00
7.140000000000000000e+02,2.000000000000000000e+00,4.000000000000000000e+00
7.150000000000000000e+02,3.000000000000000000e+00,1.000000000000000000e+00
7.160000000000000000e+02,3.000000000000000000e+00,1.000000000000000000e+00
7.170000000000000000e+02,3.000000000000000000e+00,1.000000000000000000e+00
7.180000000000000000e+02,3.000000000000000000e+00,1.000000000000000000e+00
7.190000000000000000e+02,3.000000000000000000e+00,1.000000000000000000e+00
7.200000000000000000e+02,3.000000000000000000e+00,1.000000000000000000e+00
7.210000000000000000e+02,3.000000000000000000e+00,1.000000000000000000e+00
7.220000000000000000e+02,3.000000000000000000e+00,1.000000000000000000e+00
7.230000000000000000e+02,3.000000000000000000e+00,1.000000000000000000e+00
7.240000000000000000e+02,3.000000000000000000e+00,1.000000000000000000e+00
7.250000000000000000e+02,3.000000000000000000e+00,2.000000000000000000e+00
7.260000000000000000e+02,3.000000000000000000e+00,2.000000000000000000e+00
7.270000000000000000e+02,3.000000000000000000e+00,2.000000000000000000e+00
7.280000000000000000e+02,3.000000000000000000e+00,2.000000000000000000e+00
7.290000000000000000e+02,3.000000000000000000e+00,2.000000000000000000e+00
7.300000000000000000e+02,3.000000000000000000e+00,2.000000000000000000e+00
7.310000000000000000e+02,3.000000000000000000e+00,2.000000000000000000e+00
7.320000000000000000e+02,3.000000000000000000e+00,2.000000000000000000e+00
7.330000000000000000e+02,3.000000000000000000e+00,3.000000000000000000e+00
7.340000000000000000e+02,3.000000000000000000e+00,3.000000000000000000e+00
7.350000000000000000e+02,3.000000000000000000e+00,3.000000000000000000e+00
7.360000000000000000e+02,3.000000000000000000e+00,4.000000000000000000e+00
8.290000000000000000e+02,1.000000000000000000e+00,1.000000000000000000e+00
8.300000000000000000e+02,1.000000000000000000e+00,1.000000000000000000e+00
8.310000000000000000e+02,1.000000000000000000e+00,1.000000000000000000e+00
8.320000000000000000e+02,1.000000000000000000e+00,1.000000000000000000e+00
8.330000000000000000e+02,1.000000000000000000e+00,1.000000000000000000e+00
8.340000000000000000e+02,1.000000000000000000e+00,1.000000000000000000e+00
8.350000000000000000e+02,1.000000000000000000e+00,1.000000000000000000e+00
8.360000000000000000e+02,1.000000000000000000e+00,1.000000000000000000e+00
8.370000000000000000e+02,1.000000000000000000e+00,1.000000000000000000e+00
8.380000000000000000e+02,1.000000000000000000e+00,1.000000000000000000e+00
8.390000000000000000e+02,1.000000000000000000e+00,1.000000000000000000e+00
8.400000000000000000e+02,1.000000000000000000e+00,1.000000000000000000e+00
8.410000000000000000e+02,1.000000000000000000e+00,1.000000000000000000e+00
8.420000000000000000e+02,1.000000000000000000e+00,1.000000000000000000e+00
8.430000000000000000e+02,1.000000000000000000e+00,2.000000000000000000e+00
8.440000000000000000e+02,1.000000000000000000e+00,2.000000000000000000e+00
8.450000000000000000e+02,1.000000000000000000e+00,2.000000000000000000e+00
8.460000000000000000e+02,1.000000000000000000e+00,2.000000000000000000e+00
8.470000000000000000e+02,1.000000000000000000e+00,2.000000000000000000e+00
8.480000000000000000e+02,1.000000000000000000e+00,2.000000000000000000e+00
8.490000000000000000e+02,1.000000000000000000e+00,2.000000000000000000e+00
8.500000000000000000e+02,1.000000000000000000e+00,2.000000000000000000e+00
8.510000000000000000e+02,1.000000000000000000e+00,3.000000000000000000e+00
8.520000000000000000e+02,1.000000000000000000e+00,3.000000000000000000e+00
8.530000000000000000e+02,1.000000000000000000e+00,3.000000000000000000e+00
8.540000000000000000e+02,1.000000000000000000e+00,4.000000000000000000e+00
8.550000000000000000e+02,1.000000000000000000e+00,1.000000000000000000e+00
8.560000000000000000e+02,1.000000000000000000e+00,1.000000000000000000e+00
8.570000000000000000e+02,1.000000000000000000e+00,1.000000000000000000e+00
8.580000000000000000e+02,1.000000000000000000e+00,1.000000000000000000e+00
8.590000000000000000e+02,1.000000000000000000e+00,1.000000000000000000e+00
8.600000000000000000e+02,1.000000000000000000e+00,1.000000000000000000e+00
8.610000000000000000e+02,1.000000000000000000e+00,1.000000000000000000e+00
8.620000000000000000e+02,1.000000000000000000e+00,1.000000000000000000e+00
8.630000000000000000e+02,1.000000000000000000e+00,1.000000000000000000e+00
8.640000000000000000e+02,1.000000000000000000e+00,1.000000000000000000e+00
8.650000000000000000e+02,1.000000000000000000e+00,2.000000000000000000e+00
8.660000000000000000e+02,1.000000000000000000e+00,2.000000000000000000e+00
8.670000000000000000e+02,1.000000000000000000e+00,2.000000000000000000e+00
8.680000000000000000e+02,1.000000000000000000e+00,2.000000000000000000e+00
8.690000000000000000e+02,1.000000000000000000e+00,2.000000000000000000e+00
8.700000000000000000e+02,1.000000000000000000e+00,2.000000000000000000e+00
8.710000000000000000e+02,1.000000000000000000e+00,2.000000000000000000e+00
8.720000000000000000e+02,1.000000000000000000e+00,2.000000000000000000e+00
8.730000000000000000e+02,1.000000000000000000e+00,3.000000000000000000e+00
8.740000000000000000e+02,1.000000000000000000e+00,3.000000000000000000e+00
8.750000000000000000e+02,1.000000000000000000e+00,3.000000000000000000e+00
8.760000000000000000e+02,1.000000000000000000e+00,4.000000000000000000e+00
8.770000000000000000e+02,2.000000000000000000e+00,1.000000000000000000e+00
8.780000000000000000e+02,2.000000000000000000e+00,1.000000000000000000e+00
8.790000000000000000e+02,2.000000000000000000e+00,1.000000000000000000e+00
8.800000000000000000e+02,2.000000000000000000e+00,1.000000000000000000e+00
8.810000000000000000e+02,2.000000000000000000e+00,1.000000000000000000e+00
8.820000000000000000e+02,2.000000000000000000e+00,1.000000000000000000e+00
8.830000000000000000e+02,2.000000000000000000e+00,1.000000000000000000e+00
8.840000000000000000e+02,2.000000000000000000e+00,1.000000000000000000e+00
8.850000000000000000e+02,2.000000000000000000e+00,1.000000000000000000e+00
8.860000000000000000e+02,2.000000000000000000e+00,1.000000000000000000e+00
8.870000000000000000e+02,2.000000000000000000e+00,2.000000000000000000e+00
8.880000000000000000e+02,2.000000000000000000e+00,2.000000000000000000e+00
8.890000000000000000e+02,2.000000000000000000e+00,2.000000000000000000e+00
8.900000000000000000e+02,2.000000000000000000e+00,2.000000000000000000e+00
8.910000000000000000e+02,2.000000000000000000e+00,2.000000000000000000e+00
8.920000000000000000e+02,2.000000000000000000e+00,2.000000000000000000e+00
8.930000000000000000e+02,2.000000000000000000e+00,2.000000000000000000e+00
8.940000000000000000e+02,2.000000000000000000e+00,2.000000000000000000e+00
8.950000000000000000e+02,2.000000000000000000e+00,3.000000000000000000e+00
8.960000000000000000e+02,2.000000000000000000e+00,3.000000000000000000e+00
8.970000000000000000e+02,2.000000000000000000e+00,3.000000000000000000e+00
8.980000000000000000e+02,2.000000000000000000e+00,4.000000000000000000e+00
8.990000000000000000e+02,3.000000000000000000e+00,1.000000000000000000e+00
9.000000000000000000e+02,3.000000000000000000e+00,1.000000000000000000e+00
9.010000000000000000e+02,3.000000000000000000e+00,1.000000000000000000e+00
9.020000000000000000e+02,3.000000000000000000e+00,1.000000000000000000e+00
9.030000000000000000e+02,3.000000000000000000e+00,1.000000000000000000e+00
9.040000000000000000e+02,3.000000000000000000e+00,1.000000000000000000e+00
9.050000000000000000e+02,3.000000000000000000e+00,1.000000000000000000e+00
9.060000000000000000e+02,3.000000000000000000e+00,1.000000000000000000e+00
9.070000000000000000e+02,3.000000000000000000e+00,1.000000000000000000e+00
9.080000000000000000e+02,3.000000000000000000e+00,1.000000000000000000e+00
9.090000000000000000e+02,3.000000000000000000e+00,2.000000000000000000e+00
9.100000000000000000e+02,3.000000000000000000e+00,2.000000000000000000e+00
9.110000000000000000e+02,3.000000000000000000e+00,2.000000000000000000e+00
9.120000000000000000e+02,3.000000000000000000e+00,2.000000000000000000e+00
9.130000000000000000e+02,3.000000000000000000e+00,2.000000000000000000e+00
9.140000000000000000e+02,3.000000000000000000e+00,2.000000000000000000e+00
9.150000000000000000e+02,3.000000000000000000e+00,2.000000000000000000e+00
9.160000000000000000e+02,3.000000000000000000e+00,2.000000000000000000e+00
9.170000000000000000e+02,3.000000000000000000e+00,3.000000000000000000e+00
9.180000000000000000e+02,3.000000000000000000e+00,3.000000000000000000e+00
9.190000000000000000e+02,3.000000000000000000e+00,3.000000000000000000e+00
9.200000000000000000e+02,3.000000000000000000e+00,4.000000000000000000e+00
1.101000000000000000e+03,4.000000000000000000e+00,1.000000000000000000e+00
1.102000000000000000e+03,5.000000000000000000e+00,1.000000000000000000e+00
1.103000000000000000e+03,5.000000000000000000e+00,1.000000000000000000e+00
1.104000000000000000e+03,5.000000000000000000e+00,1.000000000000000000e+00
1.105000000000000000e+03,6.000000000000000000e+00,1.000000000000000000e+00
1.106000000000000000e+03,6.000000000000000000e+00,1.000000000000000000e+00
1.107000000000000000e+03,7.000000000000000000e+00,1.000000000000000000e+00
1.108000000000000000e+03,7.000000000000000000e+00,1.000000000000000000e+00
1.109000000000000000e+03,7.000000000000000000e+00,1.000000000000000000e+00
1.110000000000000000e+03,6.000000000000000000e+00,1.000000000000000000e+00
1.111000000000000000e+03,6.000000000000000000e+00,1.000000000000000000e+00
1.112000000000000000e+03,6.000000000000000000e+00,1.000000000000000000e+00
1.113000000000000000e+03,4.000000000000000000e+00,1.000000000000000000e+00
1.114000000000000000e+03,4.000000000000000000e+00,1.000000000000000000e+00
1.115000000000000000e+03,4.000000000000000000e+00,1.000000000000000000e+00
1.116000000000000000e+03,5.000000000000000000e+00,1.000000000000000000e+00
1.117000000000000000e+03,5.000000000000000000e+00,1.000000000000000000e+00
1.118000000000000000e+03,5.000000000000000000e+00,1.000000000000000000e+00
1.119000000000000000e+03,7.000000000000000000e+00,1.000000000000000000e+00
1.120000000000000000e+03,7.000000000000000000e+00,1.000000000000000000e+00
1.121000000000000000e+03,7.000000000000000000e+00,1.000000000000000000e+00
1.122000000000000000e+03,7.000000000000000000e+00,1.000000000000000000e+00
1.123000000000000000e+03,7.000000000000000000e+00,1.000000000000000000e+00
1.124000000000000000e+03,7.000000000000000000e+00,1.000000000000000000e+00
1.125000000000000000e+03,7.000000000000000000e+00,1.000000000000000000e+00
1.128000000000000000e+03,7.000000000000000000e+00,1.000000000000000000e+00
1.129000000000000000e+03,7.000000000000000000e+00,1.000000000000000000e+00
1.130000000000000000e+03,7.000000000000000000e+00,1.000000000000000000e+00
1.131000000000000000e+03,7.000000000000000000e+00,1.000000000000000000e+00
1.132000000000000000e+03,7.000000000000000000e+00,1.000000000000000000e+00
1.133000000000000000e+03,7.000000000000000000e+00,1.000000000000000000e+00
1.134000000000000000e+03,8.000000000000000000e+00,1.000000000000000000e+00
1.135000000000000000e+03,8.000000000000000000e+00,1.000000000000000000e+00
1.136000000000000000e+03,5.000000000000000000e+00,1.000000000000000000e+00
1.137000000000000000e+03,6.000000000000000000e+00,1.000000000000000000e+00
1.138000000000000000e+03,7.000000000000000000e+00,1.000000000000000000e+00
1.139000000000000000e+03,6.000000000000000000e+00,1.000000000000000000e+00
1.140000000000000000e+03,4.000000000000000000e+00,1.000000000000000000e+00
1.141000000000000000e+03,5.000000000000000000e+00,1.000000000000000000e+00
1.142000000000000000e+03,7.000000000000000000e+00,1.000000000000000000e+00
1.143000000000000000e+03,7.000000000000000000e+00,1.000000000000000000e+00
1.236000000000000000e+03,4.000000000000000000e+00,1.000000000000000000e+00
1.237000000000000000e+03,5.000000000000000000e+00,1.000000000000000000e+00
1.238000000000000000e+03,5.000000000000000000e+00,1.000000000000000000e+00
1.239000000000000000e+03,5.000000000000000000e+00,1.000000000000000000e+00
1.240000000000000000e+03,6.000000000000000000e+00,1.000000000000000000e+00
1.241000000000000000e+03,6.000000000000000000e+00,1.000000000000000000e+00
1.242000000000000000e+03,7.000000000000000000e+00,1.000000000000000000e+00
1.243000000000000000e+03,7.000000000000000000e+00,1.000000000000000000e+00
1.244000000000000000e+03,7.000000000000000000e+00,1.000000000000000000e+00
1.245000000000000000e+03,6.000000000000000000e+00,1.000000000000000000e+00
1.246000000000000000e+03,6.000000000000000000e+00,1.000000000000000000e+00
1.247000000000000000e+03,6.000000000000000000e+00,1.000000000000000000e+00
1.248000000000000000e+03,4.000000000000000000e+00,1.000000000000000000e+00
1.249000000000000000e+03,4.000000000000000000e+00,1.000000000000000000e+00
1.250000000000000000e+03,4.000000000000000000e+00,1.000000000000000000e+00
1.251000000000000000e+03,5.000000000000000000e+00,1.000000000000000000e+00
1.252000000000000000e+03,5.000000000000000000e+00,1.000000000000000000e+00
1.253000000000000000e+03,5.000000000000000000e+00,1.000000000000000000e+00
1.254000000000000000e+03,7.000000000000000000e+00,1.000000000000000000e+00
1.255000000000000000e+03,7.000000000000000000e+00,1.000000000000000000e+00
1.256000000000000000e+03,7.000000000000000000e+00,1.000000000000000000e+00
1.257000000000000000e+03,7.000000000000000000e+00,1.000000000000000000e+00
1.258000000000000000e+03,7.000000000000000000e+00,1.000000000000000000e+00
1.259000000000000000e+03,7.000000000000000000e+00,1.000000000000000000e+00
1.260000000000000000e+03,7.000000000000000000e+00,1.000000000000000000e+00
1.263000000000000000e+03,7.000000000000000000e+00,1.000000000000000000e+00
1.264000000000000000e+03,7.000000000000000000e+00,1.000000000000000000e+00
1.265000000000000000e+03,7.000000000000000000e+00,1.000000000000000000e+00
1.266000000000000000e+03,7.000000000000000000e+00,1.000000000000000000e+00
1.267000000000000000e+03,7.000000000000000000e+00,1.000000000000000000e+00
1.268000000000000000e+03,7.000000000000000000e+00,1.000000000000000000e+00
1.269000000000000000e+03,8.000000000000000000e+00,1.000000000000000000e+00
1.270000000000000000e+03,8.000000000000000000e+00,1.000000000000000000e+00
1.271000000000000000e+03,5.000000000000000000e+00,1.000000000000000000e+00
1.272000000000000000e+03,6.000000000000000000e+00,1.000000000000000000e+00
1.273000000000000000e+03,7.000000000000000000e+00,1.000000000000000000e+00
1.274000000000000000e+03,6.000000000000000000e+00,1.000000000000000000e+00
1.275000000000000000e+03,4.000000000000000000e+00,1.000000000000000000e+00
1.276000000000000000e+03,5.000000000000000000e+00,1.000000000000000000e+00
1.277000000000000000e+03,7.000000000000000000e+00,1.000000000000000000e+00
1.278000000000000000e+03,7.000000000000000000e+00,1.000000000000000000e+00
1.326000000000000000e+03,4.000000000000000000e+00,1.000000000000000000e+00
1.327000000000000000e+03,5.000000000000000000e+00,1.000000000000000000e+00
1.328000000000000000e+03,5.000000000000000000e+00,1.000000000000000000e+00
1.329000000000000000e+03,5.000000000000000000e+00,1.000000000000000000e+00
1.330000000000000000e+03,6.000000000000000000e+00,1.000000000000000000e+00
1.331000000000000000e+03,6.000000000000000000e+00,1.000000000000000000e+00
1.332000000000000000e+03,7.000000000000000000e+00,1.000000000000000000e+00
1.333000000000000000e+03,7.000000000000000000e+00,1.000000000000000000e+00
1.334000000000000000e+03,7.000000000000000000e+00,1.000000000000000000e+00
1.335000000000000000e+03,6.000000000000000000e+00,1.000000000000000000e+00
1.336000000000000000e+03,6.000000000000000000e+00,1.000000000000000000e+00
1.337000000000000000e+03,6.000000000000000000e+00,1.000000000000000000e+00
1.338000000000000000e+03,4.000000000000000000e+00,1.000000000000000000e+00
1.339000000000000000e+03,4.000000000000000000e+00,1.000000000000000000e+00
1.340000000000000000e+03,4.000000000000000000e+00,1.000000000000000000e+00
1.341000000000000000e+03,5.000000000000000000e+00,1.000000000000000000e+00
1.342000000000000000e+03,5.000000000000000000e+00,1.000000000000000000e+00
1.343000000000000000e+03,5.000000000000000000e+00,1.000000000000000000e+00
1.344000000000000000e+03,7.000000000000000000e+00,1.000000000000000000e+00
1.345000000000000000e+03,7.000000000000000000e+00,1.000000000000000000e+00
1.346000000000000000e+03,7.000000000000000000e+00,1.000000000000000000e+00
1.347000000000000000e+03,7.000000000000000000e+00,1.000000000000000000e+00
1.348000000000000000e+03,7.000000000000000000e+00,1.000000000000000000e+00
1.349000000000000000e+03,7.000000000000000000e+00,1.000000000000000000e+00
1.350000000000000000e+03,7.000000000000000000e+00,1.000000000000000000e+00
1.353000000000000000e+03,7.000000000000000000e+00,1.000000000000000000e+00
1.354000000000000000e+03,7.000000000000000000e+00,1.000000000000000000e+00
1.355000000000000000e+03,7.000000000000000000e+00,1.000000000000000000e+00
1.356000000000000000e+03,7.000000000000000000e+00,1.000000000000000000e+00
1.357000000000000000e+03,7.000000000000000000e+00,1.000000000000000000e+00
